link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
566,436,437,1,4434.11,2.76,1,5000,86.37885155,55.0,0,2,,0.15,4,1,7425.640255,13.11981322,3.08,"LINESTRING (-87.74940517045968 41.96394057696984, -87.79702716905818 41.982845252044896)"
567,436,496,1,1533.14,0.95,1,9000,90.18445,55.0,0,2,,0.15,4,1,14062.60798,13.11981322,1.02,"LINESTRING (-87.74940517045968 41.96394057696984, -87.73511857088012 41.954938350743625)"
568,437,436,1,4434.11,2.76,1,5000,86.37885155,55.0,0,2,,0.15,4,1,7466.811365,13.11981322,3.08,"LINESTRING (-87.79702716905818 41.982845252044896, -87.74940517045968 41.96394057696984)"
569,437,438,1,6113.67,3.8,1,5000,88.60389899,55.0,0,2,,0.15,4,1,6664.289573,13.11981322,4.14,"LINESTRING (-87.79702716905818 41.982845252044896, -87.87084126688588 41.98824658778062)"
570,437,554,1,1668.53,1.04,1,4000,161.4709355,100.0,0,1,,0.15,4,1,5225.943324,13.11981322,0.62,"LINESTRING (-87.79702716905818 41.982845252044896, -87.78750276933849 41.99634859138422)"
571,437,556,1,5344.39,3.32,1,4000,44.660641,30.0,0,1,,0.15,4,1,2084.566183,13.11981322,7.18,"LINESTRING (-87.79702716905818 41.982845252044896, -87.7517862703896 41.947736569762654)"
572,438,437,1,6113.67,3.8,1,5000,88.60389899,55.0,0,2,,0.15,4,1,6673.113941,13.11981322,4.14,"LINESTRING (-87.87084126688588 41.98824658778062, -87.79702716905818 41.982845252044896)"
573,438,439,1,3533.36,2.2,1,5000,88.3341,55.0,0,2,,0.15,4,1,4373.961462,13.11981322,2.4,"LINESTRING (-87.87084126688588 41.98824658778062, -87.87084126688588 42.020654602195)"
574,438,535,1,11409.37,7.09,1,6500,83.78974832,50.0,0,2,,0.15,4,1,4525.563172,13.11981322,8.17,"LINESTRING (-87.87084126688588 41.98824658778062, -87.92203491537929 41.8910225445375)"
575,438,536,1,2991.53,1.86,1,5000,85.06729621,55.0,0,2,,0.15,4,1,6137.209727,13.11981322,2.11,"LINESTRING (-87.87084126688588 41.98824658778062, -87.89822391608003 42.00625104023305)"
576,438,540,1,2424.1,1.51,1,3500,86.57511821,55.0,0,2,,0.15,4,1,5205.845838,13.11981322,1.68,"LINESTRING (-87.87084126688588 41.98824658778062, -87.89822391608003 41.980144584177026)"
577,439,438,1,3533.36,2.2,1,5000,88.3341,55.0,0,2,,0.15,4,1,5381.05504,13.11981322,2.4,"LINESTRING (-87.87084126688588 42.020654602195, -87.87084126688588 41.98824658778062)"
578,439,440,1,3729.66,2.32,1,5000,88.45048222,55.0,0,2,,0.15,4,1,5632.309431,13.11981322,2.53,"LINESTRING (-87.87084126688588 42.020654602195, -87.87084126688588 42.05486306185462)"
579,439,614,1,3761.81,2.34,1,6000,82.98109898,50.0,0,1,,0.15,4,1,4874.145487,13.11981322,2.72,"LINESTRING (-87.87084126688588 42.020654602195, -87.82679091818225 42.02965682842122)"
580,439,615,1,1249.23,0.78,1,6000,38.63590515,25.0,0,1,,0.15,4,1,6106.210459,13.11981322,1.94,"LINESTRING (-87.87084126688588 42.020654602195, -87.88155621657054 42.02875660579859)"
581,440,439,1,3729.66,2.32,1,5000,88.45048222,55.0,0,2,,0.15,4,1,6810.632332,13.11981322,2.53,"LINESTRING (-87.87084126688588 42.05486306185462, -87.87084126688588 42.020654602195)"
582,440,441,1,3927.18,2.44,1,5000,89.59352486,55.0,0,2,,0.15,4,1,4080.682674,13.11981322,2.63,"LINESTRING (-87.87084126688588 42.05486306185462, -87.87203181685084 42.09087196675948)"
583,440,612,1,3761.81,2.34,1,2000,85.49567773,55.0,0,1,,0.15,4,1,2353.87,13.11981322,2.64,"LINESTRING (-87.87084126688588 42.05486306185462, -87.82679091818225 42.063865288080834)"
584,440,613,1,1388.04,0.86,1,2000,44.29902224,30.0,0,1,,0.15,4,1,2316.90567,13.11981322,1.88,"LINESTRING (-87.87084126688588 42.05486306185462, -87.8827467665355 42.063865288080834)"
585,441,426,1,7083.75,4.4,1,5000,88.17947576,55.0,0,2,,0.15,4,1,2493.367173,13.11981322,4.82,"LINESTRING (-87.87203181685084 42.09087196675948, -87.87798456667565 42.15568799558823)"
586,441,440,1,3927.18,2.44,1,5000,89.59352486,55.0,0,2,,0.15,4,1,5627.16424,13.11981322,2.63,"LINESTRING (-87.87203181685084 42.09087196675948, -87.87084126688588 42.05486306185462)"
587,441,591,1,3010.79,1.87,1,6000,56.62933504,35.0,0,1,,0.15,4,1,4605.073289,13.11981322,3.19,"LINESTRING (-87.87203181685084 42.09087196675948, -87.90655776583476 42.099874192985695)"
588,441,596,1,2107.36,1.31,1,6000,175.6129642,110.0,0,1,,0.15,4,1,8066.71347,13.11981322,0.72,"LINESTRING (-87.87203181685084 42.09087196675948, -87.84941136751655 42.099874192985695)"
589,442,443,1,6321.28,3.93,1,3500,105.6481053,65.0,0,2,,0.15,4,1,665.75,13.11981322,3.59,"LINESTRING (-87.87679401671069 41.052915282876846, -87.84345861769174 41.10512819498889)"
590,442,898,1,10057.76,6.25,1,500,92.98393645,60.0,0,1,,0.15,4,1,95.66,13.11981322,6.49,"LINESTRING (-87.87679401671069 41.052915282876846, -87.76964451986404 41.0970261913853)"
591,442,899,1,2484.94,1.54,1,500,53.63178993,35.0,0,1,,0.15,4,1,116.37,13.11981322,2.78,"LINESTRING (-87.87679401671069 41.052915282876846, -87.90655776583476 41.04931439238636)"
592,442,929,1,52906.82,32.88,1,3500,503.0759068,315.0,0,2,,0.15,4,1,653.0,13.11981322,6.31,"LINESTRING (-87.87679401671069 41.052915282876846, -88.51850044782564 41.05921684123519)"
593,443,442,1,6321.28,3.93,1,3500,105.6481053,65.0,0,2,,0.15,4,1,565.77,13.11981322,3.59,"LINESTRING (-87.84345861769174 41.10512819498889, -87.87679401671069 41.052915282876846)"
594,443,444,1,7286.86,4.53,1,3500,98.24973424,60.0,0,2,,0.15,4,1,956.98,13.11981322,4.45,"LINESTRING (-87.84345861769174 41.10512819498889, -87.85060191748151 41.17174466906289)"
595,443,897,1,1624.66,1.01,1,500,74.98410324,45.0,0,1,,0.15,4,1,1037.8,13.11981322,1.3,"LINESTRING (-87.84345861769174 41.10512819498889, -87.85179246744647 41.118631534328216)"
596,443,898,1,6149.02,3.82,1,500,92.69877528,60.0,0,1,,0.15,4,1,308.87,13.11981322,3.98,"LINESTRING (-87.84345861769174 41.10512819498889, -87.76964451986404 41.0970261913853)"
597,444,443,1,7286.86,4.53,1,3500,98.24973424,60.0,0,2,,0.15,4,1,859.14,13.11981322,4.45,"LINESTRING (-87.85060191748151 41.17174466906289, -87.84345861769174 41.10512819498889)"
598,444,445,1,8735.81,5.43,1,3500,104.8296967,65.0,0,2,,0.15,4,1,956.98,13.11981322,5.0,"LINESTRING (-87.85060191748151 41.17174466906289, -87.84941136751655 41.2518644824762)"
599,445,444,1,8735.81,5.43,1,3500,104.8296967,65.0,0,2,,0.15,4,1,859.14,13.11981322,5.0,"LINESTRING (-87.84941136751655 41.2518644824762, -87.85060191748151 41.17174466906289)"
600,445,446,1,10959.77,6.81,1,3500,104.8781613,65.0,0,2,,0.15,4,1,1392.96,13.11981322,6.27,"LINESTRING (-87.84941136751655 41.2518644824762, -87.80417046884796 41.34638785785147)"
601,445,885,1,7620.93,4.74,1,1000,71.78271862,45.0,0,1,,0.15,4,1,70.45,13.11981322,6.37,"LINESTRING (-87.84941136751655 41.2518644824762, -87.94108371481869 41.26086670870242)"
602,445,886,1,2642.75,1.64,1,1000,151.014304,95.0,0,1,,0.15,4,1,269.21,13.11981322,1.05,"LINESTRING (-87.84941136751655 41.2518644824762, -87.81964761839248 41.26086670870242)"
603,446,445,1,10959.77,6.81,1,3500,104.8781613,65.0,0,2,,0.15,4,1,898.71,13.11981322,6.27,"LINESTRING (-87.80417046884796 41.34638785785147, -87.84941136751655 41.2518644824762)"
604,446,447,1,10116.97,6.29,1,3500,105.0204878,65.0,0,2,,0.15,4,1,1680.45,13.11981322,5.78,"LINESTRING (-87.80417046884796 41.34638785785147, -87.75654847024946 41.43190900700051)"
605,446,858,1,2282.88,1.42,1,8500,56.83522108,35.0,0,1,,0.15,4,1,245.11,13.11981322,2.41,"LINESTRING (-87.80417046884796 41.34638785785147, -87.82917201811219 41.35539008407768)"
606,446,859,1,7634.21,4.74,1,8500,87.9179218,55.0,0,1,,0.15,4,1,67.22,13.11981322,5.21,"LINESTRING (-87.80417046884796 41.34638785785147, -87.71249812154582 41.3562903067003)"
607,447,446,1,10116.97,6.29,1,3500,105.0204878,65.0,0,2,,0.15,4,1,957.03,13.11981322,5.78,"LINESTRING (-87.75654847024946 41.43190900700051, -87.80417046884796 41.34638785785147)"
608,447,448,1,6954.74,4.32,1,3500,104.8453508,65.0,0,2,,0.15,4,1,2083.251359,13.11981322,3.98,"LINESTRING (-87.75654847024946 41.43190900700051, -87.74345242063487 41.49492459058402)"
609,447,848,1,6135.68,3.81,1,4000,65.85703202,40.0,0,1,,0.15,4,1,262.41,13.11981322,5.59,"LINESTRING (-87.75654847024946 41.43190900700051, -87.83036256807715 41.439110787981484)"
610,447,849,1,3478.42,2.16,1,4000,111.6069513,70.0,0,1,,0.15,4,1,622.2112733,13.11981322,1.87,"LINESTRING (-87.75654847024946 41.43190900700051, -87.71606977144071 41.44091123322673)"
611,448,447,1,6954.74,4.32,1,3500,104.8453508,65.0,0,2,,0.15,4,1,1130.42,13.11981322,3.98,"LINESTRING (-87.74345242063487 41.49492459058402, -87.75654847024946 41.43190900700051)"
612,448,449,1,4809.3,2.99,1,5000,87.9750183,55.0,0,2,,0.15,4,1,3369.331359,13.11981322,3.28,"LINESTRING (-87.74345242063487 41.49492459058402, -87.74345242063487 41.53903549909248)"
613,448,664,1,4428.69,2.75,1,3500,95.58328165,60.0,0,1,,0.15,4,1,2045.248727,13.11981322,2.78,"LINESTRING (-87.74345242063487 41.49492459058402, -87.6910682221765 41.503926816810235)"
614,448,665,1,1057.1,0.66,1,3500,54.21009795,35.0,0,1,,0.15,4,1,1137.76,13.11981322,1.17,"LINESTRING (-87.74345242063487 41.49492459058402, -87.74821462049471 41.503926816810235)"
615,449,448,1,4809.3,2.99,1,5000,87.9750183,55.0,0,2,,0.15,4,1,2083.15,13.11981322,3.28,"LINESTRING (-87.74345242063487 41.53903549909248, -87.74345242063487 41.49492459058402)"
616,449,450,1,2944.47,1.83,1,5000,88.3341,55.0,0,2,,0.15,4,1,2995.083734,13.11981322,2.0,"LINESTRING (-87.74345242063487 41.53903549909248, -87.74345242063487 41.56604217777112)"
617,449,662,1,4237.49,2.63,1,2000,87.37102227,55.0,0,1,,0.15,4,1,617.2,13.11981322,2.91,"LINESTRING (-87.74345242063487 41.53903549909248, -87.69344932210642 41.54803772531869)"
618,449,663,1,1097.34,0.68,1,2000,46.69523405,30.0,0,1,,0.15,4,1,1340.612153,13.11981322,1.41,"LINESTRING (-87.74345242063487 41.53903549909248, -87.74940517045968 41.54803772531869)"
619,450,449,1,2944.47,1.83,1,5000,88.3341,55.0,0,2,,0.15,4,1,1616.57,13.11981322,2.0,"LINESTRING (-87.74345242063487 41.56604217777112, -87.74345242063487 41.53903549909248)"
620,450,451,1,2107.36,1.31,1,5000,87.80648208,55.0,0,2,,0.15,4,1,2841.747846,13.11981322,1.44,"LINESTRING (-87.74345242063487 41.56604217777112, -87.73154692098524 41.58314640760093)"
621,450,453,1,6525.99,4.06,1,5000,85.8683075,55.0,0,2,,0.15,4,1,2686.015888,13.11981322,4.56,"LINESTRING (-87.74345242063487 41.56604217777112, -87.82083816835744 41.55343906105442)"
622,450,508,1,5662.96,3.52,1,5000,89.41509395,55.0,0,2,,0.15,4,1,2532.02,13.11981322,3.8,"LINESTRING (-87.74345242063487 41.56604217777112, -87.68154382245679 41.58854774333666)"
623,451,450,1,2107.36,1.31,1,5000,87.80648208,55.0,0,2,,0.15,4,1,1504.92,13.11981322,1.44,"LINESTRING (-87.73154692098524 41.58314640760093, -87.74345242063487 41.56604217777112)"
624,451,452,1,3219.53,2.0,1,5000,88.61087753,55.0,0,2,,0.15,4,1,3902.407846,13.11981322,2.18,"LINESTRING (-87.73154692098524 41.58314640760093, -87.70773592168598 41.60655219578909)"
625,451,654,1,3228.49,2.01,1,5000,107.0217905,65.0,0,1,,0.15,4,1,1390.68,13.11981322,1.81,"LINESTRING (-87.73154692098524 41.58314640760093, -87.69463987207139 41.59304885644977)"
626,451,655,1,1975.21,1.23,1,5000,47.7873,30.0,0,1,,0.15,4,1,1914.958085,13.11981322,2.48,"LINESTRING (-87.73154692098524 41.58314640760093, -87.75297682035456 41.591248411204525)"
627,452,451,1,3219.53,2.0,1,5000,88.61087753,55.0,0,2,,0.15,4,1,2309.162613,13.11981322,2.18,"LINESTRING (-87.70773592168598 41.60655219578909, -87.73154692098524 41.58314640760093)"
628,452,525,1,3470.1,2.16,1,5000,89.7439169,55.0,0,2,,0.15,4,1,5364.637846,13.11981322,2.32,"LINESTRING (-87.70773592168598 41.60655219578909, -87.67797217256191 41.62905776135463)"
629,452,652,1,3478.42,2.16,1,7000,96.1774189,60.0,0,1,,0.15,4,1,3407.01,13.11981322,2.17,"LINESTRING (-87.70773592168598 41.60655219578909, -87.69583042203635 41.63715976495822)"
630,452,654,1,1825.68,1.13,1,7000,48.04431658,30.0,0,1,,0.15,4,1,3296.51,13.11981322,2.28,"LINESTRING (-87.70773592168598 41.60655219578909, -87.69463987207139 41.59304885644977)"
631,453,450,1,6525.99,4.06,1,5000,85.8683075,55.0,0,2,,0.15,4,1,3069.63,13.11981322,4.56,"LINESTRING (-87.82083816835744 41.55343906105442, -87.74345242063487 41.56604217777112)"
632,453,454,1,14695.17,9.13,1,3500,85.8530126,55.0,0,2,,0.15,4,1,2237.88,13.11981322,10.27,"LINESTRING (-87.82083816835744 41.55343906105442, -87.99227736331208 41.51652993352694)"
633,453,650,1,4215.84,2.62,1,500,89.69866894,55.0,0,1,,0.15,4,1,643.2158884,13.11981322,2.82,"LINESTRING (-87.82083816835744 41.55343906105442, -87.81012321867277 41.591248411204525)"
634,453,841,1,1198.06,0.74,1,500,48.57005676,30.0,0,1,,0.15,4,1,568.26,13.11981322,1.48,"LINESTRING (-87.82083816835744 41.55343906105442, -87.80893266870781 41.54713750269607)"
635,454,453,1,14695.17,9.13,1,3500,85.8530126,55.0,0,2,,0.15,4,1,2465.03,13.11981322,10.27,"LINESTRING (-87.99227736331208 41.51652993352694, -87.82083816835744 41.55343906105442)"
636,454,455,1,4825.29,3.0,1,3500,89.63395282,55.0,0,2,,0.15,4,1,2870.008732,13.11981322,3.23,"LINESTRING (-87.99227736331208 41.51652993352694, -88.05061431159527 41.51292904303645)"
637,454,838,1,3197.0,1.99,1,3000,99.38868031,60.0,0,1,,0.15,4,1,541.7285046,13.11981322,1.93,"LINESTRING (-87.99227736331208 41.51652993352694, -87.98037186366246 41.544436834828204)"
638,454,840,1,1935.8,1.2,1,3000,47.40744466,30.0,0,1,,0.15,4,1,727.2612683,13.11981322,2.45,"LINESTRING (-87.99227736331208 41.51652993352694, -87.98037186366246 41.50122614894237)"
639,455,454,1,4825.29,3.0,1,3500,89.63395282,55.0,0,2,,0.15,4,1,2879.931026,13.11981322,3.23,"LINESTRING (-88.05061431159527 41.51292904303645, -87.99227736331208 41.51652993352694)"
640,455,456,1,4712.18,2.93,1,3500,104.7151502,65.0,0,2,,0.15,4,1,3202.93,13.11981322,2.7,"LINESTRING (-88.05061431159527 41.51292904303645, -88.10776070991348 41.51202882041383)"
641,455,833,1,3452.0,2.15,1,3000,76.71104155,50.0,0,1,,0.15,4,1,1033.38,13.11981322,2.7,"LINESTRING (-88.05061431159527 41.51292904303645, -88.0398993619106 41.543536612205585)"
642,455,835,1,1905.72,1.18,1,3000,40.12033032,25.0,0,1,,0.15,4,1,570.3887317,13.11981322,2.85,"LINESTRING (-88.05061431159527 41.51292904303645, -88.03751826198067 41.49852548107451)"
643,456,455,1,4712.18,2.93,1,3500,104.7151502,65.0,0,2,,0.15,4,1,3096.978505,13.11981322,2.7,"LINESTRING (-88.10776070991348 41.51202882041383, -88.05061431159527 41.51292904303645)"
644,456,457,1,5123.52,3.18,1,3500,104.9185517,65.0,0,2,,0.15,4,1,2679.24,13.11981322,2.93,"LINESTRING (-88.10776070991348 41.51202882041383, -88.16609765819665 41.49582481320664)"
645,456,834,1,3168.25,1.97,1,5500,94.5746185,60.0,0,1,,0.15,4,1,2088.78,13.11981322,2.01,"LINESTRING (-88.10776070991348 41.51202882041383, -88.09704576022881 41.539935721715096)"
646,456,836,1,1825.68,1.13,1,5500,45.45271443,30.0,0,1,,0.15,4,1,885.57,13.11981322,2.41,"LINESTRING (-88.10776070991348 41.51202882041383, -88.09466466029889 41.49852548107451)"
647,457,456,1,5123.52,3.18,1,3500,104.9185517,65.0,0,2,,0.15,4,1,2868.238505,13.11981322,2.93,"LINESTRING (-88.16609765819665 41.49582481320664, -88.10776070991348 41.51202882041383)"
648,457,458,1,2546.21,1.58,1,3500,101.8484128,65.0,0,2,,0.15,4,1,2234.83,13.11981322,1.5,"LINESTRING (-88.16609765819665 41.49582481320664, -88.1934803073908 41.485022141735186)"
649,457,829,1,4908.43,3.05,1,1000,80.68654504,50.0,0,1,,0.15,4,1,541.53,13.11981322,3.65,"LINESTRING (-88.16609765819665 41.49582481320664, -88.15419215854702 41.539935721715096)"
650,457,831,1,1097.34,0.68,1,1000,91.44483333,55.0,0,1,,0.15,4,1,1353.50057,13.11981322,0.72,"LINESTRING (-88.16609765819665 41.49582481320664, -88.15300160858206 41.49762525845188)"
651,458,457,1,2546.21,1.58,1,3500,101.8484128,65.0,0,2,,0.15,4,1,2625.43057,13.11981322,1.5,"LINESTRING (-88.1934803073908 41.485022141735186, -88.16609765819665 41.49582481320664)"
652,458,459,1,2205.62,1.37,1,5000,92.54337903,60.0,0,2,,0.15,4,1,2125.13,13.11981322,1.43,"LINESTRING (-88.1934803073908 41.485022141735186, -88.21848185665502 41.47782036075421)"
653,458,467,1,9038.24,5.62,1,3500,104.8924839,65.0,0,2,,0.15,4,1,2250.52,13.11981322,5.17,"LINESTRING (-88.1934803073908 41.485022141735186, -88.18871810753095 41.402201660454)"
654,458,468,1,4969.86,3.09,1,3500,102.4714043,65.0,0,2,,0.15,4,1,3107.691495,13.11981322,2.91,"LINESTRING (-88.1934803073908 41.485022141735186, -88.18395590767109 41.53003327286626)"
655,459,458,1,2205.62,1.37,1,5000,92.54337903,60.0,0,2,,0.15,4,1,3057.42,13.11981322,1.43,"LINESTRING (-88.21848185665502 41.47782036075421, -88.1934803073908 41.485022141735186)"
656,459,460,1,8120.32,5.05,1,3500,104.5534415,65.0,0,2,,0.15,4,1,2047.33,13.11981322,4.66,"LINESTRING (-88.21848185665502 41.47782036075421, -88.30658255406226 41.44451212371721)"
657,459,832,1,2049.42,1.27,1,2000,96.82277858,60.0,0,1,,0.15,4,1,245.35,13.11981322,1.27,"LINESTRING (-88.21848185665502 41.47782036075421, -88.21133855686524 41.49582481320664)"
658,459,845,1,5853.67,3.64,1,2000,45.49485015,30.0,0,1,,0.15,4,1,20.62,13.11981322,7.72,"LINESTRING (-88.21848185665502 41.47782036075421, -88.17800315784628 41.43370945224576)"
659,460,459,1,8120.32,5.05,1,3500,104.5534415,65.0,0,2,,0.15,4,1,2886.97,13.11981322,4.66,"LINESTRING (-88.30658255406226 41.44451212371721, -88.21848185665502 41.47782036075421)"
660,460,461,1,10916.18,6.78,1,3500,103.9636195,65.0,0,2,,0.15,4,1,2009.18,13.11981322,6.3,"LINESTRING (-88.30658255406226 41.44451212371721, -88.4173037008038 41.3895985437373)"
661,460,872,1,7731.37,4.81,1,3500,79.16082307,50.0,0,1,,0.15,4,1,355.21,13.11981322,5.86,"LINESTRING (-88.30658255406226 41.44451212371721, -88.29348650444767 41.514729488281695)"
662,460,875,1,1769.4,1.1,1,3500,48.03804189,30.0,0,1,,0.15,4,1,474.12,13.11981322,2.21,"LINESTRING (-88.30658255406226 41.44451212371721, -88.29467705441263 41.43100878437789)"
663,461,460,1,10916.18,6.78,1,3500,103.9636195,65.0,0,2,,0.15,4,1,2578.27945,13.11981322,6.3,"LINESTRING (-88.4173037008038 41.3895985437373, -88.30658255406226 41.44451212371721)"
664,461,462,1,9327.78,5.8,1,3500,103.8342328,65.0,0,2,,0.15,4,1,1742.02,13.11981322,5.39,"LINESTRING (-88.4173037008038 41.3895985437373, -88.5292153975103 41.376995427020596)"
665,461,874,1,3907.52,2.43,1,2000,99.76649005,60.0,0,1,,0.15,4,1,618.0,13.11981322,2.35,"LINESTRING (-88.4173037008038 41.3895985437373, -88.4077793010841 41.42470722601954)"
666,461,877,1,6334.23,3.94,1,2000,64.7451184,40.0,0,1,,0.15,4,1,466.88,13.11981322,5.87,"LINESTRING (-88.4173037008038 41.3895985437373, -88.40063600129432 41.332884518512145)"
667,462,461,1,9327.78,5.8,1,3500,103.8342328,65.0,0,2,,0.15,4,1,2055.65,13.11981322,5.39,"LINESTRING (-88.5292153975103 41.376995427020596, -88.4173037008038 41.3895985437373)"
668,462,873,1,5247.08,3.26,1,1500,91.25352556,55.0,0,1,,0.15,4,1,13.37,13.11981322,3.45,"LINESTRING (-88.5292153975103 41.376995427020596, -88.52088154775556 41.42470722601954)"
669,462,876,1,4409.06,2.74,1,1500,60.81465172,40.0,0,1,,0.15,4,1,180.02,13.11981322,4.35,"LINESTRING (-88.5292153975103 41.376995427020596, -88.51373824796579 41.33828585424787)"
670,462,927,1,12432.42,7.73,1,3500,95.87985501,60.0,0,2,,0.15,4,1,1569.0,13.11981322,7.78,"LINESTRING (-88.5292153975103 41.376995427020596, -88.67922469309562 41.36529253292652)"
671,463,464,1,6698.62,4.16,1,3500,103.0557074,65.0,0,2,,0.15,4,1,1555.0,13.11981322,3.9,"LINESTRING (-88.41135095097898 41.11593086646035, -88.34825180283596 41.15464043923308)"
672,463,928,1,26796.29,16.65,1,3500,100.7379173,65.0,0,2,,0.15,4,1,1728.0,13.11981322,15.96,"LINESTRING (-88.41135095097898 41.11593086646035, -88.73637109141383 41.118631534328216)"
673,464,463,1,6698.62,4.16,1,3500,103.0557074,65.0,0,2,,0.15,4,1,1728.0,13.11981322,3.9,"LINESTRING (-88.34825180283596 41.15464043923308, -88.41135095097898 41.11593086646035)"
674,464,465,1,12563.46,7.81,1,3500,104.5502759,65.0,0,2,,0.15,4,1,1596.41,13.11981322,7.21,"LINESTRING (-88.34825180283596 41.15464043923308, -88.25777000549878 41.24736336936309)"
675,464,883,1,4485.96,2.79,1,2000,68.66259734,45.0,0,1,,0.15,4,1,80.16,13.11981322,3.92,"LINESTRING (-88.34825180283596 41.15464043923308, -88.40182655125929 41.16184222021405)"
676,464,884,1,5408.89,3.36,1,2000,102.0546198,65.0,0,1,,0.15,4,1,28.75,13.11981322,3.18,"LINESTRING (-88.34825180283596 41.15464043923308, -88.28396210472796 41.16454288808191)"
677,465,464,1,12563.46,7.81,1,3500,104.5502759,65.0,0,2,,0.15,4,1,1746.31,13.11981322,7.21,"LINESTRING (-88.25777000549878 41.24736336936309, -88.34825180283596 41.15464043923308)"
678,465,466,1,9658.59,6.0,1,3500,100.9608256,65.0,0,2,,0.15,4,1,1888.34,13.11981322,5.74,"LINESTRING (-88.25777000549878 41.24736336936309, -88.18633700760103 41.31758073392758)"
679,465,862,1,7199.08,4.47,1,3500,95.9877912,60.0,0,1,,0.15,4,1,213.35,13.11981322,4.5,"LINESTRING (-88.25777000549878 41.24736336936309, -88.17205040802146 41.2599664860798)"
680,465,881,1,2482.99,1.54,1,3500,60.07240428,35.0,0,1,,0.15,4,1,356.01,13.11981322,2.48,"LINESTRING (-88.25777000549878 41.24736336936309, -88.2863432046579 41.25456515034407)"
681,466,465,1,9658.59,6.0,1,3500,100.9608256,65.0,0,2,,0.15,4,1,1849.03,13.11981322,5.74,"LINESTRING (-88.18633700760103 41.31758073392758, -88.25777000549878 41.24736336936309)"
682,466,467,1,9228.1,5.74,1,3500,103.8810248,65.0,0,2,,0.15,4,1,2184.82,13.11981322,5.33,"LINESTRING (-88.18633700760103 41.31758073392758, -88.18871810753095 41.402201660454)"
